2018-01-06,43,63,D1
2018-01-06,43,61,B3
2018-01-07,63,62,C2
2018-01-07,54,41,A1
2018-01-07,42,61,A2
2018-01-07,54,33,B2
2018-01-07,42,2,C3
2018-01-07,55,52,A2
2018-01-07,42,31,A2
2018-01-07,44,55,A2
2018-01-07,42,62,D1
2018-01-07,43,33,B1
2018-01-07,42,41,D1
2018-01-07,2,33,A3
2018-01-07,42,42,A3
2018-01-07,51,2,A3
2018-01-07,61,62,A0
2018-01-07,31,61,C2
2018-01-08,42,62,C3
2018-01-08,63,62,A3
2018-01-08,52,55,C2
2018-01-08,62,41,C1
2018-01-08,62,54,D2
2018-01-08,42,51,A2
2018-01-08,2,42,B3
2018-01-08,33,43,B3
2018-01-08,53,54,B1
2018-01-08,63,43,B1
2018-01-08,54,42,A2
2018-01-08,52,51,C1
2018-01-08,51,54,A2
2018-01-08,33,43,C3
2018-01-08,63,2,A2
2018-01-08,62,63,D2
2018-01-09,63,52,C1
2018-01-09,54,33,B3
2018-01-09,32,53,C1
2018-01-09,43,51,D1
2018-01-09,32,44,B2
2018-01-09,62,43,C2
2018-01-09,51,63,C3
2018-01-09,51,55,C3
2018-01-09,52,55,D1
2018-01-09,61,52,A0
2018-01-09,52,43,B2
2018-01-09,55,43,B2
2018-01-09,33,43,B1
2018-01-09,42,31,B3
2018-01-09,43,41,B1
2018-01-09,41,52,C2
2018-01-09,31,52,B1
2018-01-10,32,43,C2
2018-01-10,44,43,C1
2018-01-10,52,43,D2
2018-01-10,42,62,C2
2018-01-10,2,53,A3
2018-01-10,52,44,C2
2018-01-10,54,43,A0
2018-01-10,44,62,B3
2018-01-10,42,41,C2
2018-01-10,33,54,C2
2018-01-10,33,42,A0
2018-01-10,31,2,A1
2018-01-10,54,44,A2
2018-01-10,44,61,D2
2018-01-10,55,41,B1
2018-01-10,63,33,D2
2018-01-10,33,32,B3
2018-01-10,61,52,C1
2018-01-10,51,52,B1
2018-01-10,41,51,A0
2018-01-10,33,33,D2
2018-01-10,63,41,A2
2018-01-10,54,44,B1
2018-01-11,32,61,A3
2018-01-11,54,44,B1
2018-01-11,41,2,A3
2018-01-11,54,31,C2
2018-01-11,33,51,D1
2018-01-11,41,41,A2
2018-01-11,52,51,B3
2018-01-11,44,55,A3
2018-01-11,52,63,D2
2018-01-11,32,52,A2
2018-01-11,41,51,B3
2018-01-11,2,41,B3
2018-01-11,51,63,A3
2018-01-11,53,54,C3
2018-01-11,44,44,A2
2018-01-12,62,52,A2
2018-01-12,62,42,B1
2018-01-12,43,41,A2
2018-01-12,51,63,A1
2018-01-12,33,54,A1
2018-01-12,31,55,A2
2018-01-12,44,61,B3
2018-01-12,41,42,A1
2018-01-12,51,55,D2
2018-01-12,62,61,B1
2018-01-12,2,63,B2
2018-01-12,31,52,B3
2018-01-12,54,52,B2
2018-01-12,63,55,C1
2018-01-12,32,31,A2
2018-01-12,63,43,A1
2018-01-13,62,61,C3
2018-01-13,61,52,A3
2018-01-13,32,53,A0
2018-01-13,61,61,B2
2018-01-13,41,32,B1
2018-01-13,54,2,A0
2018-01-13,53,42,A1
2018-01-13,41,54,A3
2018-01-13,43,62,C3
2018-01-13,42,43,A3
2018-01-13,44,2,B3
2018-01-14,55,62,B1
2018-01-14,51,53,D1
2018-01-14,52,44,A0
2018-01-14,61,33,C3
2018-01-14,55,2,A0
2018-01-14,61,61,A0
2018-01-14,62,53,A3
2018-01-14,32,52,D2
2018-01-14,33,33,A3
2018-01-14,44,63,A3
2018-01-14,55,31,C1
2018-01-14,43,55,A0
2018-01-14,62,33,C1
2018-01-15,53,43,A3
2018-01-15,62,2,B3
2018-01-15,53,33,B3
2018-01-15,52,51,B2
2018-01-15,33,54,B3
2018-01-15,43,42,C1
2018-01-15,63,33,C3
2018-01-15,61,42,A2
2018-01-15,41,41,A1
2018-01-15,55,53,A2
2018-01-15,44,62,A2
2018-01-15,41,42,A1
2018-01-15,63,51,B1
2018-01-15,54,51,C2
2018-01-15,54,63,A0
2018-01-16,2,44,A2
2018-01-16,63,43,B2
2018-01-16,41,61,B2
2018-01-16,33,32,C2
2018-01-16,43,54,C2
2018-01-16,53,43,B1
2018-01-16,43,55,C1
2018-01-16,61,44,A2
2018-01-16,32,63,C1
2018-01-16,32,53,B2
2018-01-16,51,43,C3
2018-01-16,63,31,A3
2018-01-16,32,63,A1
2018-01-16,2,53,D2
2018-01-16,41,63,B1
2018-01-16,62,41,A2
2018-01-16,41,53,D1
2018-01-16,2,31,B2
2018-01-17,41,62,C3
2018-01-17,32,2,B3
2018-01-17,2,61,A1
2018-01-17,42,53,B1
2018-01-17,52,33,A2
2018-01-17,42,61,C1
2018-01-17,62,51,B1
2018-01-17,44,44,B2
2018-01-17,31,31,D1
2018-01-17,43,51,A2
2018-01-17,43,54,D2
2018-01-17,52,52,A2
2018-01-17,31,54,C1
2018-01-18,42,62,A1
2018-01-18,53,54,D1
2018-01-18,41,41,B3
2018-01-18,41,31,B3
2018-01-18,62,2,D1
2018-01-18,53,51,B2
2018-01-18,33,42,A1
2018-01-18,31,41,A2
2018-01-18,52,41,D1
2018-01-18,41,42,D1
2018-01-18,52,55,D1
2018-01-18,61,33,A1
2018-01-18,52,54,B2
2018-01-19,62,33,A3
2018-01-19,54,44,B1
2018-01-19,55,43,B2
2018-01-19,31,33,C1
2018-01-19,55,54,A0
2018-01-19,55,43,D2
2018-01-19,61,44,C3
2018-01-19,44,33,C2
2018-01-19,61,42,B3
2018-01-19,44,41,D1
2018-01-19,41,51,D1
2018-01-19,62,53,D1
2018-01-19,52,54,C1
2018-01-19,63,61,A3
2018-01-20,43,43,C3
2018-01-20,55,43,A3
2018-01-20,31,2,C3
2018-01-20,55,31,A0
2018-01-20,44,53,D2
2018-01-20,32,55,A0
2018-01-20,32,42,D1
2018-01-20,52,52,A1
2018-01-20,53,62,C1
2018-01-20,51,53,A2
2018-01-20,33,61,A1
2018-01-21,62,51,C1
2018-01-21,44,41,A2
2018-01-21,44,33,C3
2018-01-21,33,52,B1
2018-01-21,62,62,A2
2018-01-21,42,54,C2
2018-01-21,43,43,B3
2018-01-21,61,62,C1
2018-01-21,31,53,B3
2018-01-21,31,55,D2
2018-01-22,55,52,A1
2018-01-22,53,55,D2
2018-01-22,63,63,C1
2018-01-22,41,52,C2
2018-01-22,31,44,C1
2018-01-22,62,62,C2
2018-01-22,55,42,B3
2018-01-22,32,61,C1
2018-01-22,31,51,A3
2018-01-22,32,53,C2
2018-01-22,44,41,C3
2018-01-22,62,33,A1
2018-01-22,44,61,C2
2018-01-23,32,53,A1
2018-01-23,52,43,C2
2018-01-23,31,62,C1
2018-01-23,55,63,C1
2018-01-23,53,32,D2
2018-01-23,42,63,A2
2018-01-23,54,53,B2
2018-01-23,51,32,B3
2018-01-23,61,2,A2
2018-01-23,32,32,C1
2018-01-23,32,41,C2
2018-01-23,44,44,B1
2018-01-23,62,42,A2
2018-01-23,53,62,C1
2018-01-23,53,42,B1
2018-01-23,33,52,D1
2018-01-23,31,33,A3
2018-01-23,32,61,C3
2018-01-23,51,32,A1
2018-01-23,63,53,B3
2018-01-24,31,31,A3
2018-01-24,54,33,C3
2018-01-24,31,52,C3
2018-01-24,43,41,D1
2018-01-24,63,51,D2
2018-01-24,61,2,B2
2018-01-24,61,43,D2
2018-01-24,52,32,C3
2018-01-24,31,42,B3
2018-01-24,31,31,C3
2018-01-25,32,62,A2
2018-01-25,32,54,C3
2018-01-25,33,63,C3
2018-01-25,31,53,A0
2018-01-25,2,41,D2
2018-01-25,51,41,A0
2018-01-25,55,42,A3
2018-01-25,54,62,A3
2018-01-25,44,42,A2
2018-01-25,53,41,C3
2018-01-25,51,44,A2
2018-01-25,41,41,C1
2018-01-25,53,31,D1
2018-01-26,33,51,A1
2018-01-26,31,63,C3
2018-01-26,31,61,A1
2018-01-26,55,54,B1
2018-01-26,32,2,C1
2018-01-26,52,52,C1
2018-01-26,62,61,C1
2018-01-26,53,53,C2
2018-01-26,31,2,A1
2018-01-26,33,42,C2
2018-01-26,61,54,C2
2018-01-26,62,42,C1
2018-01-26,32,31,B1
2018-01-26,55,54,D2
2018-01-26,61,43,A1
2018-01-26,33,51,B3
2018-01-27,32,2,A1
2018-01-27,51,31,A0
2018-01-27,53,51,A0
2018-01-27,61,61,B2
2018-01-27,53,42,A0
2018-01-27,42,61,D2
2018-01-27,43,43,A2
2018-01-27,51,63,A1
2018-01-27,2,62,A1
2018-01-27,63,31,B1
2018-01-27,32,31,B3
2018-01-27,62,42,B3
2018-01-27,55,41,B2
2018-01-27,54,51,C2
2018-01-28,61,32,D2
2018-01-28,41,33,C1
2018-01-28,63,32,C3
2018-01-28,42,52,C1
2018-01-28,55,42,A1
2018-01-28,44,61,A2
2018-01-28,44,31,A0
2018-01-28,52,51,A0
2018-01-28,33,63,A0
2018-01-28,43,51,A0
2018-01-28,52,61,C3
2018-01-28,63,53,D1
2018-01-28,41,53,D2
2018-01-28,44,44,B1
2018-01-28,62,61,A1
2018-01-28,44,61,A1
2018-01-28,2,61,A1
2018-01-28,52,44,C1
2018-01-29,44,42,A1
2018-01-29,32,32,A3
2018-01-29,61,62,B3
2018-01-29,44,51,B2
2018-01-29,52,2,D1
2018-01-29,42,33,C1
2018-01-29,32,31,C1
2018-01-29,62,33,B3
2018-01-29,55,41,A1
2018-01-29,2,61,D2
2018-01-29,33,52,D2
2018-01-29,55,63,C1
2018-01-29,61,42,C1
2018-01-29,52,43,D2
2018-01-29,54,63,B1
2018-01-29,62,63,C1
2018-01-29,44,33,A2
2018-01-29,41,42,A1
2018-01-30,2,62,C2
2018-01-30,32,44,B1
2018-01-30,61,54,A0
2018-01-30,54,44,D1
2018-01-30,55,32,A3
2018-01-30,33,61,B1
2018-01-30,43,54,B1
2018-01-30,51,62,B2
2018-01-30,54,54,A2
2018-01-30,61,31,A3
2018-01-30,62,42,A1
2018-01-30,61,31,D2
2018-01-31,32,53,B1
2018-01-31,53,63,B1
2018-01-31,62,44,B2
2018-01-31,53,54,A2
2018-01-31,41,44,B2
2018-01-31,63,63,A0
2018-01-31,43,31,B3
2018-01-31,51,32,C1
2018-01-31,54,31,B1
2018-01-31,42,61,A0
2018-01-31,63,33,C2
2018-01-31,53,61,B3
2018-01-31,53,42,A1
2018-01-31,44,32,B1
2018-01-31,52,42,A2
2018-01-31,62,53,B3
2018-01-31,41,32,D2
2018-02-01,32,61,D2
2018-02-01,44,53,B1
2018-02-01,42,54,A2
2018-02-01,54,62,B2
2018-02-01,41,54,A2
2018-02-01,32,44,C3
2018-02-01,51,33,B3
2018-02-01,42,2,C3
2018-02-01,54,51,C1
2018-02-01,44,43,A3
2018-02-01,54,55,C3
2018-02-01,33,51,B1
2018-02-01,63,41,C2
2018-02-01,61,31,C2
2018-02-01,52,44,D1
2018-02-01,55,44,A0
2018-02-02,33,42,D1
2018-02-02,55,62,C3
2018-02-02,33,63,C1
2018-02-02,55,61,B1
2018-02-02,51,31,D1
2018-02-02,62,54,A3
2018-02-02,52,62,D1
2018-02-02,43,2,B1
2018-02-02,55,53,A1
2018-02-02,61,42,D2
2018-02-02,61,42,B3
2018-02-02,31,33,B2
2018-02-02,41,54,D2
2018-02-02,51,63,C3
2018-02-02,61,55,C3
2018-02-02,31,32,A2
2018-02-03,32,32,B1
2018-02-03,55,62,A0
2018-02-03,42,32,B2
2018-02-03,33,33,D1
2018-02-03,54,2,C3
2018-02-03,52,55,C1
2018-02-03,41,62,A0
2018-02-03,2,51,A1
2018-02-03,54,55,C3
2018-02-03,42,42,A1
2018-02-03,33,51,A2
2018-02-03,43,61,B2
2018-02-03,52,62,A1
2018-02-03,43,44,B3
2018-02-03,62,2,D2
2018-02-04,63,32,C1
2018-02-04,54,32,B2
2018-02-04,2,44,C2
2018-02-04,54,41,B3
2018-02-04,55,52,C2
2018-02-04,54,53,A2
2018-02-04,54,32,A0
2018-02-04,55,62,A1
2018-02-04,51,51,D2
2018-02-04,31,52,A1
2018-02-04,31,51,D2
2018-02-04,62,2,D1
2018-02-04,42,55,C3
2018-02-04,33,2,A3
2018-02-04,42,43,B2
2018-02-04,51,53,A2
2018-02-05,33,53,B2
2018-02-05,41,61,D2
2018-02-05,2,44,A2
2018-02-05,55,2,D2
2018-02-05,32,55,A1
2018-02-05,54,62,B2
2018-02-05,41,63,A2
2018-02-05,44,63,B3
2018-02-05,31,63,D1
2018-02-05,52,51,A1
2018-02-05,62,62,C3
2018-02-05,41,2,A1
2018-02-06,2,42,C3
2018-02-06,63,54,A2
2018-02-06,52,44,D1
2018-02-06,61,41,C3
2018-02-06,54,61,A2
2018-02-06,51,63,A0
2018-02-06,62,51,B1
2018-02-06,41,32,A0
2018-02-06,2,63,B1
2018-02-06,31,61,C3
2018-02-06,52,52,B1
2018-02-06,62,44,B2
2018-02-06,53,52,D1
2018-02-07,55,62,A0
2018-02-07,53,62,D1
2018-02-07,52,2,C1
2018-02-07,61,55,A3
2018-02-07,52,43,C1
2018-02-07,33,43,C3
2018-02-07,41,32,A1
2018-02-07,52,41,B3
2018-02-07,44,33,A1
2018-02-07,51,55,B1
2018-02-07,61,2,C1
2018-02-07,44,44,C3
2018-02-07,2,31,C3
2018-02-07,52,31,C1
2018-02-07,42,2,D2
2018-02-08,43,53,A3
2018-02-08,53,63,A3
2018-02-08,41,41,B3
2018-02-08,2,31,A3
2018-02-08,63,31,D1
2018-02-08,62,32,C2
2018-02-08,52,41,B3
2018-02-08,61,63,C2
2018-02-08,54,54,B3
2018-02-08,32,55,A0
2018-02-08,33,2,C2
2018-02-08,51,53,B1
2018-02-08,32,63,C3
2018-02-08,31,51,A3
2018-02-08,31,55,C1
2018-02-09,51,62,C2
2018-02-09,2,41,A2
2018-02-09,62,41,C3
2018-02-09,61,33,D1
2018-02-09,41,62,D1
2018-02-09,62,44,C2
2018-02-09,62,2,C3
2018-02-09,2,2,B1
2018-02-09,33,51,D1
2018-02-09,2,33,A3
2018-02-09,43,31,B2
2018-02-09,32,32,A2
2018-02-09,31,42,C1
2018-02-09,2,62,D2
2018-02-09,55,54,A2
2018-02-09,32,54,A3
2018-02-09,62,54,A2
2018-02-09,52,2,C1
2018-02-09,31,32,D1
2018-02-09,2,62,C3
2018-02-10,62,61,A2
2018-02-10,32,44,A0
2018-02-10,63,63,A0
2018-02-10,43,54,A0
2018-02-10,32,53,C3
2018-02-10,53,44,D1
2018-02-10,42,44,C2
2018-02-10,41,2,A3
2018-02-10,63,32,C1
2018-02-10,43,55,C2
2018-02-10,44,2,B3
2018-02-10,33,2,C1
2018-02-11,43,55,A0
2018-02-11,31,53,A2
2018-02-11,31,53,A0
2018-02-11,42,41,A3
2018-02-11,42,63,B3
2018-02-11,43,43,A2
2018-02-11,41,42,A1
2018-02-11,62,63,B2
2018-02-11,62,63,C1
2018-02-11,53,32,A1
2018-02-11,53,44,B1
2018-02-11,43,55,D1
2018-02-11,41,62,A1
2018-02-11,62,61,A3
2018-02-11,55,63,A0
2018-02-11,44,33,C3
2018-02-12,61,32,A2
2018-02-12,63,33,C2
2018-02-12,62,42,A0
2018-02-12,52,2,A0
2018-02-12,44,32,A1
2018-02-12,63,55,A2
2018-02-12,52,41,D1
2018-02-12,41,2,A0
2018-02-13,44,42,C3
2018-02-13,43,43,A0
2018-02-13,2,44,A3
2018-02-13,63,31,A2
2018-02-13,2,31,A3
2018-02-13,63,53,C2
2018-02-13,32,61,B1
2018-02-13,51,44,C3
2018-02-13,53,31,C2
2018-02-13,42,52,A0
2018-02-13,44,41,A3
2018-02-13,52,54,C3
2018-02-13,63,31,D1
2018-02-14,44,52,D2
2018-02-14,43,51,D2
2018-02-14,53,2,C1
2018-02-14,44,63,A0
2018-02-14,51,55,C3
2018-02-14,62,55,C2
2018-02-14,52,42,B1
2018-02-14,43,62,C3
2018-02-14,33,62,A3
2018-02-14,32,2,A2
2018-02-14,62,53,C3
2018-02-14,32,51,A0
2018-02-14,55,43,D1
2018-02-14,55,32,A1
2018-02-14,41,32,A0
2018-02-15,63,55,C1
2018-02-15,62,41,A2
2018-02-15,55,61,C3
2018-02-15,2,31,B1
2018-02-15,31,53,B1
2018-02-15,31,53,C2
2018-02-15,2,52,B2
2018-02-15,62,31,A1
2018-02-15,53,61,B1
2018-02-15,43,61,A1
2018-02-15,61,42,A1
2018-02-15,51,31,D2
2018-02-15,62,2,D2
2018-02-15,61,51,B1
2018-02-15,41,61,A1
2018-02-15,52,43,A1
2018-02-16,62,61,A1
2018-02-16,54,43,A1
2018-02-16,53,43,B1
2018-02-16,63,61,D1
2018-02-16,53,54,A2
2018-02-16,55,54,C1
2018-02-16,32,32,B3
2018-02-16,33,63,C3
2018-02-16,54,62,C1
2018-02-16,61,52,C3
2018-02-16,42,41,B1
2018-02-16,51,62,B2
2018-02-16,61,54,C1
2018-02-17,2,61,A3
2018-02-17,52,2,A1
2018-02-17,62,61,B3
2018-02-17,61,52,B3
2018-02-17,2,63,D1
2018-02-17,51,55,D2
2018-02-17,32,61,C3
2018-02-17,63,42,D1
2018-02-17,33,62,A1
2018-02-17,31,42,B1
2018-02-17,42,63,C1
2018-02-17,43,41,B1
2018-02-17,54,2,B2
2018-02-17,63,31,B1
2018-02-17,61,31,D2
2018-02-18,43,32,B2
2018-02-18,62,43,B2
2018-02-18,53,54,B3
2018-02-18,2,33,D1
2018-02-18,2,2,B2
2018-02-18,54,54,C3
2018-02-18,43,32,A3
2018-02-18,41,52,B2
2018-02-18,61,31,D2
2018-02-19,52,42,A2
2018-02-19,63,53,B3
2018-02-19,53,51,D2
2018-02-19,43,33,A3
2018-02-19,55,61,B1
2018-02-19,51,51,D1
2018-02-19,41,53,A2
2018-02-19,61,41,A1
2018-02-19,32,41,D2
2018-02-19,52,41,B1
2018-02-19,31,52,C1
2018-02-19,44,55,C2
2018-02-19,62,2,D2
2018-02-20,42,42,A2
2018-02-20,42,43,C1
2018-02-20,62,43,A1
2018-02-20,31,53,A3
2018-02-20,63,31,C2
2018-02-20,44,63,B3
2018-02-20,52,2,A1
2018-02-20,43,42,C3
2018-02-20,55,52,B1
2018-02-20,55,52,A1
2018-02-20,54,2,A0
2018-02-20,55,31,A1
2018-02-20,51,63,A0
2018-02-20,41,51,B2
2018-02-20,61,33,C1
2018-02-20,32,63,C1
2018-02-20,52,53,B1
2018-02-20,42,42,C3
2018-02-20,61,63,A1
2018-02-20,43,52,B2
2018-02-20,62,54,C2
2018-02-21,52,53,C1
2018-02-21,33,62,B2
2018-02-21,33,42,D2
2018-02-21,61,63,B1
2018-02-21,54,32,C2
2018-02-21,33,52,A1
2018-02-21,42,41,C1
2018-02-21,53,53,C3
2018-02-21,52,54,B2
2018-02-21,62,42,D2
2018-02-21,63,54,A3
2018-02-21,33,61,C1
2018-02-21,63,54,A0
2018-02-21,44,31,B2
2018-02-21,63,61,C3
2018-02-21,63,43,B1
2018-02-22,53,63,B1
2018-02-22,62,42,A3
2018-02-22,2,41,B1
2018-02-22,52,62,B3
2018-02-22,31,63,B2
2018-02-22,55,2,B1
2018-02-22,55,44,A0
2018-02-22,53,61,B2
2018-02-22,54,33,A2
2018-02-22,53,44,D2
2018-02-22,2,53,C3
2018-02-23,55,52,B1
2018-02-23,43,2,B2
2018-02-23,33,32,C3
2018-02-23,51,61,A3
2018-02-23,42,63,B3
2018-02-23,61,61,B3
2018-02-23,42,42,C1
2018-02-23,43,41,B3
2018-02-23,61,44,B3
2018-02-23,63,63,A3
2018-02-23,55,62,A0
2018-02-23,53,33,D2
2018-02-23,32,32,C3
2018-02-23,41,31,A3
2018-02-23,52,43,A2
2018-02-24,53,44,A0
2018-02-24,32,42,D1
2018-02-24,52,31,D2
2018-02-24,62,41,A2
2018-02-24,51,62,B1
2018-02-24,32,55,D1
2018-02-24,51,53,B1
2018-02-24,2,54,A3
2018-02-24,42,44,D2
2018-02-24,51,33,A2
2018-02-24,31,31,B2
2018-02-24,41,52,C3
2018-02-24,31,52,C2
2018-02-24,42,62,C1
2018-02-24,43,63,C1
2018-02-25,53,55,B2
2018-02-25,53,52,A1
2018-02-25,61,31,D2
2018-02-25,61,44,A1
2018-02-25,53,55,B3
2018-02-25,42,42,A0
2018-02-25,63,54,A2
2018-02-25,53,32,A3
2018-02-25,52,43,A1
2018-02-25,2,62,A3
2018-02-25,42,53,C3
2018-02-25,44,63,C3
2018-02-25,51,63,A2
2018-02-25,53,54,D1
2018-02-26,54,53,A0
2018-02-26,33,52,A3
2018-02-26,61,41,A1
2018-02-26,2,31,B2
2018-02-26,42,31,C2
2018-02-26,2,2,C2
2018-02-26,32,32,B1
2018-02-26,63,61,C1
2018-02-26,43,44,C3
2018-02-26,61,53,A2
2018-02-26,33,63,A0
2018-02-26,55,52,A3
2018-02-26,55,54,C3
2018-02-26,31,51,C3
2018-02-26,42,55,A0
2018-02-26,44,61,A1
2018-02-26,52,53,A1
2018-02-26,44,52,C2
2018-02-26,51,53,A3
2018-02-26,32,52,A1
2018-02-27,31,33,B2
2018-02-27,54,61,A2
2018-02-27,53,33,C2
2018-02-27,32,51,B2
2018-02-27,32,43,D2
2018-02-27,52,32,C1
2018-02-27,52,54,A3
2018-02-27,62,33,B3
2018-02-27,43,41,C2
2018-02-27,2,2,C1
2018-02-27,62,62,C2
2018-02-27,42,51,C3
2018-02-27,55,31,B1
2018-02-27,54,51,C3
2018-02-27,62,2,D2
2018-02-27,54,63,C3
2018-02-27,32,33,B3
2018-02-27,62,52,A0
2018-02-27,43,33,D1
2018-02-27,41,31,C2
2018-02-27,44,43,C2
2018-02-28,63,62,B3
2018-02-28,44,61,A2
2018-02-28,52,32,D1
2018-02-28,55,43,D1
2018-02-28,42,44,C3
2018-02-28,55,33,C2
2018-02-28,54,55,D2
2018-02-28,33,44,B1
2018-02-28,54,61,B1
2018-02-28,63,41,B3
2018-02-28,33,31,C3
2018-03-01,63,52,D1
2018-03-01,54,42,B1
2018-03-01,61,62,A3
2018-03-01,51,41,B3
2018-03-01,31,55,C3
2018-03-01,61,43,A0
2018-03-01,42,41,B2
2018-03-01,61,63,B2
2018-03-01,32,52,C2
2018-03-01,32,41,C1
2018-03-01,62,43,D2
2018-03-01,62,53,B2
2018-03-01,2,61,A0
2018-03-02,62,52,C2
2018-03-02,43,31,C1
2018-03-02,52,62,A3
2018-03-02,43,2,C1
2018-03-02,44,31,A2
2018-03-02,54,31,C3
2018-03-02,62,42,B3
2018-03-02,51,43,B1
2018-03-02,62,32,A0
2018-03-02,62,42,C1
2018-03-02,62,63,B2
2018-03-02,2,33,D1
2018-03-02,53,43,A1
2018-03-02,54,41,B3
2018-03-02,63,63,B3
2018-03-02,33,41,B2
2018-03-02,44,33,C2
2018-03-02,32,54,D1
2018-03-02,63,33,C2
2018-03-03,33,32,B3
2018-03-03,62,61,A1
2018-03-03,51,62,D1
2018-03-03,31,52,A1
2018-03-03,43,62,D1
2018-03-03,62,33,C3
2018-03-03,54,54,A2
2018-03-03,53,44,D1
2018-03-03,42,33,A2
2018-03-03,2,55,D2
2018-03-03,43,54,A0
2018-03-03,33,63,C3
2018-03-03,31,53,A2
2018-03-03,44,43,C2
2018-03-03,41,61,A0
2018-03-03,42,2,D1
2018-03-03,2,51,A3
2018-03-04,55,55,A0
2018-03-04,63,53,A3
2018-03-04,2,33,C2
2018-03-04,43,32,D1
2018-03-04,32,2,C1
2018-03-04,41,33,A3
2018-03-04,53,55,A1
2018-03-04,31,54,C1
2018-03-04,31,2,A1
2018-03-04,41,54,B1
2018-03-04,32,33,C1
2018-03-04,42,55,B2
2018-03-04,54,43,B2
2018-03-04,31,52,B1
2018-03-04,31,63,D2
2018-03-04,63,2,C1
2018-03-04,41,31,A3
2018-03-04,43,62,D1
2018-03-04,43,62,B3
2018-03-04,42,31,C1
2018-03-04,44,41,C3
2018-03-04,51,63,A2
2018-03-04,41,63,B1
2018-03-05,51,42,D2
2018-03-05,42,61,C2
2018-03-05,53,33,C2
2018-03-05,52,43,D2
2018-03-05,53,54,C2
2018-03-05,63,55,B3
2018-03-05,32,42,A0
2018-03-05,55,41,C1
2018-03-05,51,31,C2
2018-03-05,51,54,B1
2018-03-05,62,61,C1
2018-03-05,42,41,B3
2018-03-05,52,2,D1
2018-03-05,61,54,A1
2018-03-05,51,32,A3
2018-03-05,32,63,A1
2018-03-05,2,61,D2
2018-03-05,42,52,A1
2018-03-05,44,41,A1
2018-03-05,52,55,D2
2018-03-05,31,41,B2
2018-03-06,53,33,B3
2018-03-06,33,41,A1
2018-03-06,43,41,D2
2018-03-06,55,55,A3
2018-03-06,61,53,C2
2018-03-06,32,53,A2
2018-03-06,42,2,A0
2018-03-06,41,42,A2
2018-03-06,62,53,D2
2018-03-06,41,63,C3
2018-03-06,2,32,A1
2018-03-06,62,41,C1
2018-03-06,52,2,A1
2018-03-06,42,55,A3
2018-03-06,62,55,B3
2018-03-06,62,44,D2
2018-03-06,53,52,B2
2018-03-06,51,33,D2
2018-03-06,63,44,B1
